Lemons - Demo,Brye,4,21663,124814,0,Add tags,0,0,0,29242,181785
Babygirl (feat. Uffie),Charli XCX,4,42513,341550,3.8833333333333333,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Blame It on U,Charli XCX,4,29176,195284,0,synthpop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Dreamer - Compound Version,Charli XCX,4,28601,178059,0,synthpop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Drugs (feat. ABRA),Charli XCX,4,46953,495696,3.8166666666666664,synthpop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Перебой,Chosen By Eywa,4,62,314,5.766666666666667,Add tags,0,0,0,369,4250
That Old Man,City Girls,4,5707,25535,2.4166666666666665,periodt,"Miami, Miami-Dade County, Florida, United States",4,band,170560,2724305
Alewife,Clairo,4,103707,740069,3.55,indie pop,"Carlisle, Middlesex County, Massachusetts, United States",22,solo,482006,18783859
Feel Something,Clairo,4,69222,512114,2.9333333333333336,pop,"Carlisle, Middlesex County, Massachusetts, United States",22,solo,482006,18783859
North,Clairo,4,75361,587955,3.55,pop,"Carlisle, Middlesex County, Massachusetts, United States",22,solo,482006,18783859
Softly,Clairo,4,152031,1242151,3.0833333333333335,pop,"Carlisle, Middlesex County, Massachusetts, United States",22,solo,482006,18783859
Breakdown,CLC,4,12086,118828,3.183333333333333,k-pop,"Seoul, Korea, Republic of",5,band,119178,7763360
THICK (feat. Megan Thee Stallion) - Remix,DJ Chose,4,8902,27370,0,hip-hop,0,0,0,26205,101399
Freak,Doja Cat,4,77827,470909,4.733333333333333,rnb,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Roll With Us,Doja Cat,4,48333,272538,3.0,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Like That,Doja Cat feat. Gucci Mane,4,1127,8106,2.6666666666666665,2019,"Los Angeles, Los Angeles County, California, United States",25,solo,1271,8877
Вечеринка 2000,DOPECLVB,4,880,6174,2.6333333333333333,russian,0,0,0,3719,75439
Career Boy,Dorian Electra,4,40380,283328,3.6,pop,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Edgelord (feat. Rebecca Black),Dorian Electra,4,23193,172078,0,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Iron Fist (feat. Faris Badwan),Dorian Electra,4,13914,73565,0,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Sleep-walking,Dreamcatcher,4,14324,197525,3.4333333333333336,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Genesis,Dua Lipa,4,124256,935723,3.4333333333333336,pop,"London, England, United Kingdom",25,solo,956351,76568596
Hotter than Hell,Dua Lipa,4,193361,1886971,3.1333333333333333,pop,"London, England, United Kingdom",25,solo,956351,76568596
Lost in Your Light (feat. Miguel),Dua Lipa,4,132608,1070867,3.3833333333333333,pop,"London, England, United Kingdom",25,solo,956351,76568596
Putting a Spin on Everything I Wanted,Egg,4,163,573,3.5166666666666666,progressive rock,"London, England, United Kingdom",5,band,65037,584004
Sorry Haha I Fell Asleep,Egg,4,4310,22386,2.6166666666666667,progressive rock,"London, England, United Kingdom",5,band,65037,584004
D+1,Everglow,4,12823,90546,4.6,k-pop,"Seoul, Korea, Republic of",2,band,140037,7579596
Bad Religion,Frank Ocean,4,352454,2836285,2.9166666666666665,rnb,"Long Beach, Los Angeles County, California, United States",33,solo,1564632,138727704
In My Room,Frank Ocean,4,221976,2778253,2.216666666666667,soul,"Long Beach, Los Angeles County, California, United States",33,solo,1564632,138727704
Lost,Frank Ocean,4,514390,4938142,3.9,rnb,"Long Beach, Los Angeles County, California, United States",33,solo,1564632,138727704
Pink + White,Frank Ocean,4,416963,5612482,3.066666666666667,rnb,"Long Beach, Los Angeles County, California, United States",33,solo,1564632,138727704
Pyramids,Frank Ocean,4,426059,3869279,9.866666666666667,rnb,"Long Beach, Los Angeles County, California, United States",33,solo,1564632,138727704
Start,Frank Ocean,4,345387,1673285,0.75,rnb,"Long Beach, Los Angeles County, California, United States",33,solo,1564632,138727704
i need to be alone.,girl in red,4,58615,329141,2.9333333333333336,depressed teen,"Horten, Vestfold, Norway",21,solo,349164,8978901
watch you sleep.,girl in red,4,70150,444075,3.0,dream pop,"Horten, Vestfold, Norway",21,solo,349164,8978901
ДРИПСЭТ,GONE.Fludd,4,1419,9667,2.8,rap,"Moskovskaya oblast', Russian Federation",26,solo,29009,1199707
Genesis,Grimes,4,555792,5884786,4.25,poptron,"Vancouver, Metro Vancouver, British Columbia, Canada",32,solo,1102866,79618870
After the bloom (alone),GWSN,4,7030,60516,4.15,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
All Mine (Coast of Azure),GWSN,4,6428,49317,3.4833333333333334,perfect,"Seoul, Korea, Republic of",2,band,40524,1902772
Birthday Girl ~ 19 candles,GWSN,4,4983,31662,3.4833333333333334,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
Shy Shy,GWSN,4,6959,52612,3.05,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
DRIP,HINAPIA,4,19938,288673,3.3333333333333335,pop,0,0,0,19963,294001
Разобьюсь,IC3PEAK,4,9915,44025,3.2333333333333334,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Смерти Больше Нет,IC3PEAK,4,45744,404951,3.3666666666666667,madrap,"Moskva, Russian Federation",7,band,114773,3736167
Яд,IC3PEAK,4,10630,53858,2.966666666666667,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Memory,IZ*ONE,4,10100,124248,3.3666666666666667,korean,"Seoul, Korea, Republic of",2,band,102936,11987904
With*One,IZ*ONE,4,8711,136727,3.65,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
Bad Connection,Jaden,4,19815,102512,1.7333333333333334,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
Cabin Fever,Jaden,4,62881,481553,3.25,pop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
In the Hills,Jaden,4,20445,103333,2.533333333333333,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
Say yes,JEONG SEWOON,4,2717,15953,2.9833333333333334,pop,0,0,0,20214,459447
Take a Hike,Ji Yeon,4,2985,12939,0,Add tags,"Seoul, Korea, Republic of",27,solo,15897,325650
Bitter Fuck,Joji,4,72811,614692,2.5666666666666664,chillout,"Osaka, Osaka, Japan",28,solo,557821,41070653
Worldstar Money (Interlude),Joji,4,107985,1015381,2.1,chill,"Osaka, Osaka, Japan",28,solo,557821,41070653
RED MOON,KARD,4,31250,297986,2.8666666666666667,metal,"Seoul, Korea, Republic of",4,band,105202,3500538
Daisies,Katy Perry,4,136660,2963347,2.9,pop,"Santa Barbara, Santa Barbara County, California, United States",36,solo,4087543,185898308
Swish Swish (feat. Nicki Minaj),Katy Perry,4,24915,472916,4.033333333333333,pop,"Santa Barbara, Santa Barbara County, California, United States",36,solo,4087543,185898308
Got My Number,Kim Petras,4,48923,512173,2.9,electropop,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
I Don't Want It at All,Kim Petras,4,79829,817274,4.166666666666667,pop,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
Massacre,Kim Petras,4,42300,405349,3.4333333333333336,pop,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
Meet the Parents,Kim Petras,4,28038,233682,2.2,electropop,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
Азбука плохого вкуса,Komsomolsk,4,385,2322,0,post-punk,0,0,0,3007,63563
Чёрные очки,Komsomolsk,4,684,3633,0,post-punk,0,0,0,3007,63563
Applause,Lady Gaga,4,489284,7772488,3.5166666666666666,pop,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Fuck it I love you,Lana Del Rey,4,234270,2563947,3.6333333333333333,pop,"New York, New York, United States",35,solo,2239239,290716006
Queen of Disaster,Lana Del Rey,4,25774,238085,3.4,indie pop,"New York, New York, United States",35,solo,2239239,290716006
lil jeep,Lil Peep,4,36565,383665,3.3833333333333333,cloud rap,"Allentown, Lehigh County, Pennsylvania, United States",0,solo,439082,43452024
Wasabi,Little Mix,4,90190,1182570,2.5666666666666664,pop,"London, England, United Kingdom",9,band,763548,48140457
Crybaby,Lizzo,4,61355,257905,0,funk,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Good as Hell,Lizzo,4,204001,1567747,2.65,hip hop,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Lingerie,Lizzo,4,56025,227378,3.35,neo-soul,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Starlight,LOOΠΔ / ODD EYE CIRCLE,4,24679,336013,3.35,k-pop,0,3,band,72746,4688946
Stained Glass,Madison Beer,4,33504,217025,3.45,pop,"Nassau County, New York, United States",21,solo,310697,6541660
4season (outro),MAMAMOO,4,5706,35449,1.3666666666666667,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Cake,Melanie Martinez,4,87455,743885,3.3166666666666664,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Milk and Cookies,Melanie Martinez,4,86352,671693,3.4333333333333336,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Mrs. Potato Head,Melanie Martinez,4,124165,1117390,3.6166666666666667,love at first listen,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Recess,Melanie Martinez,4,52711,492662,3.8333333333333335,ballad,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
"Tag, You're It",Melanie Martinez,4,102577,869466,3.15,love at first listen,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Teacher's Pet,Melanie Martinez,4,54083,528762,4.033333333333333,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Teddy Bear,Melanie Martinez,4,71149,490936,4.083333333333333,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
LOVELY,MINZY,4,2990,23492,4.033333333333333,k-pop,"Seoul, Korea, Republic of",26,solo,16813,227018
Absence,Moon Byul,4,6296,55496,3.65,k-pop,"Bucheon, Gyeonggido, Korea, Republic of",28,solo,30357,634456
mirror,Moon Byul,4,4565,39204,3.4333333333333336,k-pop,"Bucheon, Gyeonggido, Korea, Republic of",28,solo,30357,634456
prom dress,mxmtoon,4,85204,690464,3.3,indie,"Oakland, Alameda County, California, United States",20,solo,216473,3956022
I'm Poppy,Poppy,4,25387,146897,3.1333333333333333,pop,"Boston, Suffolk County, Massachusetts, United States",26,solo,224989,9837323
Коварный Макс воришка снов,Pyrokinesis,4,1061,8494,3.8,rap,"Krasnodar, Krasnodarskiy kray, Russian Federation",25,solo,19349,1393423
Не время для драконов,Pyrokinesis,4,2369,24672,3.8333333333333335,rap,"Krasnodar, Krasnodarskiy kray, Russian Federation",25,solo,19349,1393423
сколопендра,Pyrokinesis,4,1453,14528,3.3,rap,"Krasnodar, Krasnodarskiy kray, Russian Federation",25,solo,19349,1393423
Attaboy,Red Velvet,4,32423,352892,3.2666666666666666,k-pop,0,0,0,263515,42577088
Don't U Wait No More,Red Velvet,4,22549,181716,2.85,2015,0,0,0,263515,42577088
LP,Red Velvet,4,33508,474603,3.45,perfect,0,0,0,263515,42577088
Milky Way,Red Velvet,4,12737,94105,3.6166666666666667,k-pop,0,0,0,263515,42577088
Power Up,Red Velvet,4,67193,1136621,3.3666666666666667,kpop,0,0,0,263515,42577088
IPHONE,Rico Nasty,4,66747,604540,2.6333333333333333,bubblegum bass,"New York, New York, United States",23,solo,202707,5871451
Cherry,Rina Sawayama,4,106971,1058250,3.4166666666666665,pop,"Niigata, Niigata, Japan",30,solo,314082,19688561
Happy,Roy Blair,4,18205,102725,3.05,indie pop,0,0,0,127448,1965242
Jealous Of My Boogie,RuPaul,4,37318,298663,3.6166666666666667,dance,"San Diego, San Diego County, California, United States",60,solo,236629,11202601
renee,SALES,4,85316,557966,3.466666666666667,indie,0,0,0,288205,4663666
Paradise,Siyeon (Dreamcatcher),4,7360,98874,0,electronica,0,0,0,7446,108351
COLD WATER,Sophie,4,4514,12167,3.6833333333333336,ambient,0,0,0,268910,7475762
Infatuation,Sophie,4,51282,286008,4.666666666666667,dark ambient,0,0,0,268910,7475762
Is It Cold In The Water?,Sophie,4,64941,398755,3.533333333333333,electronic,0,0,0,268910,7475762
JUST LIKE WE NEVER SAID GOODBYE,Sophie,4,35422,238704,3.1333333333333333,bubblegum bass,0,0,0,268910,7475762
L.O.V.E.,Sophie,4,18320,67224,3.6333333333333333,bubblegum bass,0,0,0,268910,7475762
MSMSMSM,Sophie,4,29410,171806,3.5833333333333335,trap,0,0,0,268910,7475762
Not Okay,Sophie,4,48121,254312,1.8,electronic,0,0,0,268910,7475762
Not Okay - Alone Mix,Sophie,4,10145,57950,1.4,deconstructed club,0,0,0,268910,7475762
PONYBOY (MEGADOG),Sophie,4,4142,13205,4.933333333333334,deconstructed club,0,0,0,268910,7475762
Push Emission (Whore Moans),Sophie,4,3368,10967,5.45,deconstructed club,0,0,0,268910,7475762
VYZEE,Sophie,4,44674,336229,3.3666666666666667,bubblegum bass,0,0,0,268910,7475762
Whole New World/Pretend World,Sophie,4,36749,191842,9.1,electronic,0,0,0,268910,7475762
XTC ACID,Sophie,4,9601,36707,3.183333333333333,deconstructed club,0,0,0,268910,7475762
Jelly,SOYEON of (G)I-DLE,4,6759,40476,0,k-pop,0,0,0,12064,69850
айсберг,ssshhhiiittt!,4,3348,19590,0,post-punk,"Yaroslavskaya oblast', Russian Federation",5,band,31597,1072576
Сёрф Панк,ssshhhiiittt!,4,1966,14711,3.0833333333333335,post-punk,"Yaroslavskaya oblast', Russian Federation",5,band,31597,1072576
Be Wherever You Are (feat. Zach Callison),Steven Universe,4,4054,17796,1.4333333333333333,soundtrack,0,0,0,75341,4633200
Big Fat Zucchini (feat. Zach Callison),Steven Universe,4,2020,5463,0.5666666666666667,soundtrack,0,0,0,75341,4633200
Destiny (feat. Tom Scharpling),Steven Universe,4,2173,6372,0.65,soundtrack,0,0,0,75341,4633200
Lapis Lazuli (feat. Zach Callison),Steven Universe,4,2743,8817,0.5833333333333334,soundtrack,0,0,0,75341,4633200
19,Stray Kids,4,20986,248650,3.4333333333333336,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
Hellevator,Stray Kids,4,45407,794996,3.9833333333333334,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
"SLUMP (""Tower of God"" ED)",Stray Kids,4,14503,163860,2.2333333333333334,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
gotta go,Sunmi,4,16555,124665,2.9833333333333334,sunmipop,"Iksan, Jeollabuk-do, Korea, Republic of",28,solo,162636,7739455
곡선,Sunmi,4,21844,181832,3.6166666666666667,k-pop,"Iksan, Jeollabuk-do, Korea, Republic of",28,solo,162636,7739455
Cornelia Street,Taylor Swift,4,119741,1880824,4.783333333333333,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Death by a Thousand Cuts,Taylor Swift,4,114615,1814180,3.3,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
False God,Taylor Swift,4,114481,1780396,3.3333333333333335,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
this is me trying,Taylor Swift,4,176127,2473745,3.45,folk,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Feelin,Tessa Violet,4,8150,50968,3.066666666666667,2019,"Chicago, Cook County, Illinois, United States",30,solo,137749,3683204
Games,Tessa Violet,4,14632,117156,3.6833333333333336,2019,"Chicago, Cook County, Illinois, United States",30,solo,137749,3683204
Girls,The 1975,4,270346,2151001,4.25,british,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
Lostmyhead,The 1975,4,57191,328224,5.316666666666666,anthemic,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
Medicine,The 1975,4,79869,402161,5.216666666666667,indie pop,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
In Your Eyes (with Doja Cat) - Remix,The Weeknd,4,70099,585254,3.95,the weeknd,"Scarborough, Toronto, Ontario, Canada",30,solo,1794009,149572145
Scared to Live,The Weeknd,4,197544,1477740,3.183333333333333,pop,"Scarborough, Toronto, Ontario, Canada",30,solo,1794009,149572145
Too Late,The Weeknd,4,204284,1505698,3.9833333333333334,rnb,"Scarborough, Toronto, Ontario, Canada",30,solo,1794009,149572145
FIREWORK,TWICE (트와이스),4,146,1082,0,twice,0,0,0,14828,1239343
SHADOW,TWICE (트와이스),4,146,844,0,twice,0,0,0,14828,1239343
Amour Plastique,Videoclub,4,58926,538282,3.783333333333333,synthpop,0,0,0,80723,1140403
Just Us,Weki Meki,4,3915,14379,0,k-pop,"Seoul, Korea, Republic of",3,band,73653,3117682
Lovegame,Yerin Baek,4,7364,37078,0,rnb,"Daejeon, Korea, Republic of",23,solo,46114,2167226
Giant Woman,Zach Callison,4,3900,20053,0.9333333333333333,rock,0,0,0,12607,277708
Обвенчал,лиза громова,4,390,1489,4.0,indie pop,0,0,0,4416,129772
Я люблю себя,ЛОНО,4,271,1262,1.5666666666666667,punk,0,0,0,467,6098
Рассвет,Мы,4,3385,23242,3.8666666666666667,indie pop,0,4,band,46738,1790124
Таю,Мы,4,5409,38569,2.8,indie pop,0,4,band,46738,1790124
Light My Fire,(G)I-DLE,3,7553,63605,3.85,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
Oh my god - Japanese ver.,(G)I-DLE,3,3010,14053,0,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
800 db cloud,100 gecs,3,78701,663718,2.3333333333333335,emo rap,"St. Louis, Missouri, United States",6,band,257803,16741714
came to my show (intro),100 gecs,3,2936,10897,0.5666666666666667,bubblegum bass,"St. Louis, Missouri, United States",6,band,257803,16741714
small pipe (live at fishcenter),100 gecs,3,2609,8529,1.3333333333333333,bubblegum bass,"St. Louis, Missouri, United States",6,band,257803,16741714
Ibitbt,3l3d3p,3,18992,119614,2.4,dancefloor drum and bass,0,0,0,19854,131528
Dumb Bitch Juice,Alice Longyu Gao,3,6610,33562,2.6833333333333336,electronic,0,0,0,37796,397563
Rich Bitch Juice,Alice Longyu Gao,3,15838,65209,3.4833333333333334,electronic,0,0,0,37796,397563
Чао!,Alla Pugacheva,3,8,25,0,russian,"Moskva, Russian Federation",71,solo,19873,186901
Oh-E-Oh,April,3,6334,32849,3.2,hardcore,0,0,0,91206,2453957
Oops I’m Sorry,April,3,6592,51896,0,hardcore,0,0,0,91206,2453957
Story,April,3,4735,24605,3.1,hardcore,0,0,0,91206,2453957
Mequetrefe,Arca,3,50256,404704,2.3333333333333335,experimental,"Caracas, Venezuela",31,solo,265614,11004725
"Battle Results (From ""Mario Kart Wii"")",Arcade Player,3,1459,2970,0.5,cover,0,0,0,25599,281926
"Bowser's Castle (From ""Mario Kart Wii"")",Arcade Player,3,1570,3081,2.783333333333333,cover,0,0,0,25599,281926
"Dry Dry Ruins (Outside) [From ""Mario Kart Wii""]",Arcade Player,3,1422,2881,1.3166666666666667,cover,0,0,0,25599,281926
Be Alright,Ariana Grande,3,194133,2373778,2.95,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Let Me Love You (feat. Lil Wayne),Ariana Grande,3,30445,438585,3.716666666666667,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
no tears left to cry,Ariana Grande,3,371154,8107245,3.4166666666666665,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
raindrops (an angel cried),Ariana Grande,3,154045,2866635,0.6166666666666667,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
successful,Ariana Grande,3,139698,1472767,3.783333333333333,rnb,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
the light is coming (feat. Nicki Minaj),Ariana Grande,3,140880,1875255,3.8,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Working Bitch,Ashnikko,3,35650,236134,2.95,electronic,"North Carolina, United States",24,solo,218525,5021111
STUPID (feat. Yung Baby Tate),Ashnikko feat. Yung Baby Tate,3,372,2794,0,Add tags,0,0,0,467,3283
Hello Kitty,Avril Lavigne,3,98686,885292,3.3,farofa,"Belleville, Hastings County, Ontario, Canada",36,solo,2867363,127561426
Dicktator (Demo),Ayesha Erotica,3,4,27,0,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
I Need a Cigarette,Ayesha Erotica,3,413,3667,3.8166666666666664,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Loves It,Ayesha Erotica,3,294,2674,3.6333333333333333,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Nasty,Ayesha Erotica,3,1252,12831,2.25,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Sex Drive,Ayesha Erotica,3,646,3295,3.5,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Star,Ayesha Erotica,3,669,7535,3.7666666666666666,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
That's Hot,Ayesha Erotica,3,850,4571,2.1166666666666667,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Star,Baby Zionov,3,3323,19548,0,new zealand,0,age,0,3959,24840
bitches broken hearts,Billie Eilish,3,169403,1547806,2.9833333333333334,indie,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
come out and play,Billie Eilish,3,162513,1193962,3.5,indie,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
listen before i go (live),Billie Eilish,3,596,2084,4.566666666666666,pop,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
As If It's Your Last - Live,BLACKPINK,3,6256,25726,0,k-pop,"Seoul, Korea, Republic of",4,band,443371,59627899
Hope Not,BLACKPINK,3,59821,709402,3.183333333333333,k-pop,"Seoul, Korea, Republic of",4,band,443371,59627899
"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,3,29707,255976,0,pop,"Seoul, Korea, Republic of",4,band,443371,59627899
LOVESTORY (feat. Ecco2k),Bladee,3,1701,17837,2.25,cloud rap,"Stockholms län, Sweden",26,solo,138363,27792609
OPEN SYMBOLS (PLAY) BE IN YOUR MIND,Bladee,3,18285,173230,2.1166666666666667,cloud rap,"Stockholms län, Sweden",26,solo,138363,27792609
Chronic Talk (prod. by Airblade),boulevard depo,3,851,9639,2.716666666666667,cloud rap,"Ufa, Respublika Bashkortostan, Russian Federation",29,solo,37748,2094692
Gimme More,Britney Spears,3,596208,6373744,4.183333333333334,pop,"McComb, Pike County, Mississippi, United States",39,solo,3560671,224507239
Oops!… I Did It Again,Britney Spears,3,8344,64992,0,pop,"McComb, Pike County, Mississippi, United States",39,solo,3560671,224507239
Call Me Maybe,Carly Rae Jepsen,3,893881,8261166,3.216666666666667,pop,"Mission, Fraser Valley Regional District, British Columbia, Canada",35,solo,1290944,53186494
3AM (Pull Up) [feat. MØ],Charli XCX,3,7539,81215,3.9833333333333334,cant even express how much i love this song,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Doing It (feat. Rita Ora),Charli XCX,3,96851,599202,3.8,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Famous,Charli XCX,3,70617,498242,3.8666666666666667,pop rock,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Girls Night Out,Charli XCX,3,44391,399061,3.6833333333333336,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Hanging Around,Charli XCX,3,42194,223364,3.3,pop rock,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
So Over You,Charli XCX,3,26405,142442,3.1333333333333333,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Far Away Friend,Chloe Moriondo,3,2375,12495,2.0833333333333335,folk,0,0,0,84816,1043134
Ghost Adventure Spirit Orb,Chloe Moriondo,3,15650,73853,2.95,indie rock,0,0,0,84816,1043134
Kindergarten,Chloe Moriondo,3,17444,81977,2.4166666666666665,folk,0,0,0,84816,1043134
Незнакомцы,Chosen By Eywa,3,22,45,4.6,Add tags,0,0,0,369,4250
City On Lock (feat. Lil Durk),City Girls,3,728,5016,2.3,rap,"Miami, Miami-Dade County, Florida, United States",4,band,170560,2724305
Come Outside,City Girls,3,7146,32275,2.1166666666666667,periodt,"Miami, Miami-Dade County, Florida, United States",4,band,170560,2724305
Enough / Better,City Girls,3,446,3156,0,rap,"Miami, Miami-Dade County, Florida, United States",4,band,170560,2724305
Winnin,City Girls,3,4388,16521,2.066666666666667,periodt,"Miami, Miami-Dade County, Florida, United States",4,band,170560,2724305
B.O.M.D.,Clairo,3,40722,229489,2.6666666666666665,pop,"Carlisle, Middlesex County, Massachusetts, United States",22,solo,482006,18783859
Closer To You,Clairo,3,88012,676172,3.066666666666667,pop,"Carlisle, Middlesex County, Massachusetts, United States",22,solo,482006,18783859
Impossible,Clairo,3,74360,537542,3.8333333333333335,pop,"Carlisle, Middlesex County, Massachusetts, United States",22,solo,482006,18783859
HELICOPTER - English Version,CLC,3,8647,78751,0,k-pop,"Seoul, Korea, Republic of",5,band,119178,7763360
Grow,Conan Gray,3,33643,186273,3.7333333333333334,indie,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Idle Town,Conan Gray,3,86529,594826,3.95,indie pop,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Lookalike,Conan Gray,3,84283,633716,3.6833333333333336,indie,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Lemon Pepper,cupcakKe,3,5597,29644,2.8666666666666667,rap,"Chicago, Cook County, Illinois, United States",23,solo,125546,2774543
Sweet Chaos,DAY6,3,31172,352929,3.783333333333333,k-pop,"Seoul, Korea, Republic of",5,band,112030,13351878
Beautiful,Doja Cat,3,22657,99761,3.7666666666666666,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Barbie Boy (feat. Sega Bodega),Dorian Electra,3,14784,77527,0,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Scar,Dreamcatcher,3,8790,83080,3.2666666666666666,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Wake Up,Dreamcatcher,3,11144,133576,3.533333333333333,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Which a Star,Dreamcatcher,3,9607,82929,4.133333333333334,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
괜찮아!,Dreamcatcher,3,8729,97149,3.4,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Be the One,Dua Lipa,3,258250,2786430,3.3833333333333333,pop,"London, England, United Kingdom",25,solo,956351,76568596
Blow Your Mind (Mwah),Dua Lipa,3,248493,2715516,2.9833333333333334,pop,"London, England, United Kingdom",25,solo,956351,76568596
Garden,Dua Lipa,3,86929,610751,3.8,pop,"London, England, United Kingdom",25,solo,956351,76568596
No Goodbyes,Dua Lipa,3,97228,739577,3.6,pop,"London, England, United Kingdom",25,solo,956351,76568596
Thinking 'Bout You,Dua Lipa,3,120346,850078,2.8666666666666667,pop,"London, England, United Kingdom",25,solo,956351,76568596
putting a spin on truth hurts,Egg,3,132,402,2.9333333333333336,progressive rock,"London, England, United Kingdom",5,band,65037,584004
You Don't Know Me,Everglow,3,17535,165994,3.15,korean,"Seoul, Korea, Republic of",2,band,140037,7579596
When I’m Alone,f(x),3,16323,127020,0,k-pop,"Seoul, Korea, Republic of",11,band,201175,21833754
